id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
186427,Male,62,1,18.0,0,1-2 Year,Yes,33814.0,124.0,223,0
142749,Female,30,1,50.0,1,< 1 Year,No,36706.0,152.0,272,0
221140,Female,52,1,8.0,1,1-2 Year,No,43860.0,26.0,80,0
7735,Female,24,1,8.0,0,< 1 Year,Yes,30910.0,152.0,138,0
95588,Male,56,1,27.0,1,1-2 Year,No,39638.0,124.0,247,0
2279,Female,61,1,24.0,1,1-2 Year,No,2630.0,157.0,164,0
353195,Male,41,1,28.0,0,1-2 Year,Yes,33280.0,156.0,66,1
347211,Male,55,1,28.0,0,1-2 Year,Yes,60528.0,26.0,49,0
64427,Female,43,1,28.0,0,1-2 Year,Yes,29595.0,26.0,39,0
290714,Male,37,1,28.0,0,1-2 Year,Yes,34177.0,26.0,142,0
187747,Female,66,1,35.0,0,1-2 Year,Yes,42537.0,26.0,246,0
66491,Female,35,1,29.0,0,1-2 Year,Yes,2630.0,156.0,226,0
321499,Male,62,1,36.0,0,1-2 Year,Yes,41176.0,157.0,254,0
208654,Male,77,1,46.0,1,1-2 Year,Yes,41530.0,11.0,222,0
370070,Female,25,1,9.0,0,< 1 Year,Yes,26342.0,152.0,173,0
3971,Male,68,1,28.0,0,> 2 Years,Yes,65580.0,26.0,184,1
112866,Male,22,1,28.0,0,1-2 Year,Yes,45485.0,157.0,104,0
176006,Male,21,1,2.0,1,< 1 Year,No,27444.0,160.0,234,0
47373,Female,29,1,33.0,1,< 1 Year,No,2630.0,152.0,20,0
22646,Female,22,1,6.0,1,< 1 Year,No,27725.0,152.0,18,0
218626,Male,42,1,28.0,0,1-2 Year,Yes,2630.0,29.0,47,1
222739,Male,65,1,29.0,1,1-2 Year,Yes,39415.0,26.0,123,0
239726,Female,24,1,28.0,1,< 1 Year,No,27504.0,152.0,299,0
380452,Male,79,1,28.0,1,1-2 Year,No,44279.0,124.0,267,0
306629,Male,37,1,28.0,1,1-2 Year,No,38193.0,124.0,99,0
342316,Female,23,1,10.0,1,< 1 Year,No,35791.0,152.0,192,0
276161,Male,26,1,6.0,1,< 1 Year,No,24118.0,152.0,33,0
160003,Female,25,1,18.0,1,< 1 Year,No,48184.0,152.0,201,0
342379,Male,36,1,46.0,0,1-2 Year,Yes,32706.0,124.0,278,1
263783,Female,35,1,8.0,1,1-2 Year,No,31532.0,29.0,61,0
317790,Female,26,1,28.0,1,< 1 Year,Yes,32996.0,152.0,240,0
65575,Female,25,1,8.0,1,< 1 Year,No,27191.0,152.0,271,0
74181,Male,75,1,48.0,0,> 2 Years,Yes,2630.0,26.0,234,0
255771,Female,45,1,37.0,0,1-2 Year,Yes,30565.0,26.0,190,0
376801,Male,53,1,42.0,1,1-2 Year,No,60268.0,26.0,159,0
272056,Female,31,1,45.0,1,< 1 Year,No,28645.0,152.0,267,0
380038,Female,26,1,9.0,0,< 1 Year,Yes,2630.0,152.0,106,0
281678,Female,24,1,11.0,1,< 1 Year,No,31497.0,152.0,75,0
300843,Male,51,1,36.0,0,1-2 Year,Yes,30003.0,26.0,62,1
160523,Female,23,1,15.0,1,< 1 Year,No,28810.0,152.0,103,0
138276,Male,45,1,28.0,0,1-2 Year,Yes,41652.0,26.0,87,0
239672,Female,23,1,8.0,0,< 1 Year,Yes,57992.0,152.0,279,0
324373,Male,21,1,15.0,0,< 1 Year,Yes,25980.0,160.0,51,0
189596,Female,24,1,36.0,0,< 1 Year,Yes,45482.0,152.0,199,0
167122,Male,22,1,5.0,1,< 1 Year,No,2630.0,160.0,139,0
66230,Male,31,1,15.0,1,< 1 Year,No,33123.0,160.0,246,0
13340,Male,37,1,39.0,0,1-2 Year,No,35958.0,124.0,91,0
114875,Female,58,1,46.0,0,1-2 Year,Yes,26909.0,124.0,191,0
316586,Female,22,1,36.0,0,< 1 Year,No,35092.0,152.0,237,0
337367,Male,43,1,46.0,0,1-2 Year,Yes,2630.0,26.0,135,0
352400,Male,66,1,28.0,1,1-2 Year,No,44497.0,124.0,104,0
89634,Male,61,1,0.0,0,1-2 Year,Yes,2630.0,26.0,267,0
158136,Female,20,1,16.0,0,< 1 Year,No,2630.0,160.0,117,0
55514,Female,26,1,31.0,0,< 1 Year,Yes,2630.0,124.0,41,1
338405,Male,39,1,28.0,0,1-2 Year,Yes,26333.0,124.0,147,0
51105,Male,40,1,41.0,0,1-2 Year,Yes,31577.0,124.0,240,0
375789,Male,39,1,36.0,0,1-2 Year,No,2630.0,152.0,63,0
227262,Male,27,1,21.0,1,< 1 Year,No,20556.0,152.0,93,0
282795,Male,55,1,8.0,1,1-2 Year,No,46254.0,26.0,210,0
376076,Male,36,1,30.0,1,1-2 Year,No,2630.0,160.0,218,0
35775,Female,23,1,26.0,0,< 1 Year,Yes,32265.0,152.0,173,0
47333,Male,24,1,15.0,0,< 1 Year,Yes,20987.0,152.0,281,0
63758,Female,25,1,30.0,1,< 1 Year,No,19745.0,152.0,269,0
164097,Female,74,1,28.0,1,1-2 Year,No,32122.0,4.0,214,0
241092,Female,47,1,41.0,1,1-2 Year,No,45335.0,124.0,134,0
47121,Male,60,1,22.0,0,1-2 Year,Yes,32503.0,124.0,122,0
252122,Male,54,1,46.0,0,1-2 Year,Yes,22335.0,21.0,79,0
170450,Male,27,1,50.0,1,< 1 Year,No,2630.0,152.0,215,0
16577,Male,74,1,28.0,1,1-2 Year,No,41812.0,26.0,200,0
76033,Male,21,1,47.0,0,< 1 Year,Yes,27614.0,160.0,126,0
50040,Female,45,1,28.0,0,1-2 Year,Yes,31343.0,26.0,76,1
281378,Male,31,1,28.0,1,< 1 Year,No,44588.0,152.0,76,0
98237,Female,47,1,49.0,0,1-2 Year,Yes,21429.0,26.0,296,1
223178,Male,41,1,47.0,0,1-2 Year,Yes,43707.0,124.0,124,1
88845,Male,25,1,28.0,1,1-2 Year,No,29639.0,26.0,249,0
251529,Male,43,1,8.0,0,1-2 Year,Yes,22909.0,124.0,37,1
90341,Male,37,1,37.0,0,1-2 Year,Yes,31547.0,157.0,182,0
251707,Male,27,1,30.0,1,< 1 Year,No,37129.0,152.0,61,0
301981,Female,24,1,24.0,1,< 1 Year,No,2630.0,152.0,84,0
251384,Female,46,1,18.0,0,1-2 Year,Yes,35196.0,26.0,160,0
369666,Female,55,1,1.0,0,1-2 Year,Yes,2630.0,124.0,66,0
168104,Female,23,1,28.0,0,< 1 Year,Yes,44584.0,152.0,225,0
217165,Female,47,1,33.0,0,1-2 Year,Yes,2630.0,124.0,165,1
131949,Female,25,1,21.0,1,< 1 Year,No,34403.0,152.0,119,0
270829,Male,30,1,23.0,0,< 1 Year,Yes,29356.0,156.0,244,0
30593,Female,41,1,8.0,0,1-2 Year,Yes,42742.0,124.0,210,0
254109,Male,58,1,28.0,0,1-2 Year,Yes,44440.0,124.0,279,1
174095,Male,23,1,8.0,1,< 1 Year,No,44305.0,152.0,124,0
204504,Female,27,1,28.0,0,< 1 Year,Yes,43745.0,122.0,269,0
128037,Female,25,1,11.0,1,< 1 Year,No,2630.0,152.0,140,0
93378,Male,48,1,29.0,0,1-2 Year,Yes,37328.0,26.0,257,0
107145,Male,50,1,8.0,0,1-2 Year,Yes,41016.0,124.0,183,0
109572,Female,77,1,32.0,0,> 2 Years,Yes,34567.0,26.0,269,0
341129,Male,44,1,41.0,0,1-2 Year,Yes,40215.0,26.0,83,1
108763,Male,50,1,28.0,1,1-2 Year,No,38143.0,124.0,52,0
241287,Male,21,1,46.0,1,< 1 Year,No,27900.0,152.0,41,0
62669,Male,58,1,4.0,1,1-2 Year,No,2630.0,26.0,35,0
71838,Female,52,1,28.0,1,1-2 Year,No,45265.0,124.0,125,0
220114,Female,59,1,28.0,0,> 2 Years,Yes,38968.0,26.0,13,0
378702,Male,23,1,11.0,0,< 1 Year,Yes,2630.0,152.0,281,0
296806,Female,24,1,26.0,1,< 1 Year,No,39830.0,152.0,127,0
150672,Male,47,1,27.0,0,1-2 Year,No,27111.0,14.0,189,0
11201,Male,22,1,8.0,1,< 1 Year,No,53770.0,152.0,260,0
261997,Female,27,1,8.0,1,< 1 Year,No,30138.0,152.0,63,0
297166,Female,74,1,28.0,1,1-2 Year,No,30591.0,122.0,202,0
224438,Male,53,1,6.0,0,1-2 Year,Yes,2630.0,26.0,193,0
83197,Female,71,1,28.0,0,1-2 Year,No,30373.0,124.0,163,0
340883,Female,30,1,33.0,1,< 1 Year,No,30437.0,152.0,52,0
370083,Male,39,1,28.0,0,1-2 Year,No,35074.0,26.0,277,0
259811,Male,32,1,8.0,1,1-2 Year,No,35610.0,124.0,107,0
87333,Female,24,1,46.0,1,< 1 Year,No,70224.0,152.0,13,0
85339,Female,34,1,11.0,1,1-2 Year,No,33886.0,152.0,264,0
257629,Male,20,1,11.0,1,< 1 Year,No,30259.0,160.0,169,0
180090,Male,49,1,26.0,1,1-2 Year,No,21107.0,22.0,165,0
150363,Male,40,1,28.0,0,1-2 Year,Yes,31634.0,26.0,78,0
231965,Female,26,1,25.0,0,< 1 Year,Yes,34747.0,160.0,267,0
108784,Male,21,1,3.0,1,< 1 Year,No,28615.0,160.0,157,0
294690,Male,42,1,26.0,1,1-2 Year,No,24676.0,29.0,213,0
273111,Male,64,1,28.0,0,1-2 Year,Yes,52691.0,26.0,272,0
41232,Male,23,1,46.0,1,< 1 Year,No,32368.0,152.0,15,0
16433,Male,41,1,8.0,0,> 2 Years,Yes,2630.0,26.0,35,0
331182,Female,21,1,39.0,1,< 1 Year,No,26525.0,152.0,76,0
306713,Female,26,1,30.0,1,< 1 Year,No,37716.0,152.0,48,0
299607,Female,27,1,13.0,1,< 1 Year,No,2630.0,160.0,234,0
280507,Male,25,1,41.0,1,< 1 Year,No,41264.0,152.0,197,0
4128,Male,37,1,28.0,0,1-2 Year,Yes,31501.0,124.0,106,0
219145,Female,43,1,7.0,0,1-2 Year,Yes,2630.0,26.0,272,0
46813,Female,25,1,21.0,0,< 1 Year,Yes,32979.0,152.0,169,1
346328,Female,26,1,27.0,0,< 1 Year,No,20473.0,152.0,89,0
272794,Male,53,1,37.0,1,1-2 Year,Yes,34588.0,26.0,273,0
168751,Female,61,1,28.0,0,1-2 Year,Yes,49555.0,26.0,281,1
81302,Male,35,1,10.0,0,1-2 Year,Yes,34490.0,124.0,59,0
115235,Male,25,1,28.0,0,< 1 Year,Yes,45657.0,152.0,133,0
219047,Male,43,1,33.0,1,1-2 Year,Yes,27585.0,124.0,218,0
321702,Male,20,1,46.0,1,< 1 Year,No,31080.0,160.0,25,0
73541,Male,50,1,8.0,1,1-2 Year,No,76204.0,7.0,125,0
372081,Female,69,1,28.0,0,1-2 Year,Yes,49977.0,122.0,138,0
113052,Female,21,1,46.0,1,< 1 Year,No,19790.0,160.0,20,0
172612,Male,74,1,28.0,0,> 2 Years,Yes,53797.0,26.0,292,0
314958,Male,45,1,28.0,0,1-2 Year,Yes,38196.0,124.0,120,0
241845,Male,31,1,36.0,1,1-2 Year,No,33128.0,124.0,151,0
287547,Female,65,1,28.0,0,1-2 Year,Yes,38900.0,155.0,57,1
163857,Male,41,1,3.0,0,1-2 Year,Yes,32818.0,152.0,243,0
198263,Female,32,1,28.0,1,< 1 Year,No,2630.0,1.0,252,0
321471,Male,24,1,2.0,1,< 1 Year,No,16292.0,152.0,299,0
181848,Male,21,1,6.0,1,< 1 Year,No,38246.0,160.0,268,0
296818,Male,41,1,35.0,0,1-2 Year,Yes,25514.0,26.0,142,1
153486,Male,60,1,3.0,0,1-2 Year,No,34031.0,124.0,146,0
27642,Female,25,1,21.0,1,< 1 Year,No,29643.0,152.0,278,0
379432,Female,22,1,39.0,0,< 1 Year,Yes,31109.0,152.0,11,0
255891,Male,44,1,28.0,0,1-2 Year,Yes,40610.0,124.0,157,0
182390,Male,37,1,5.0,0,1-2 Year,Yes,37845.0,152.0,153,0
343431,Female,33,1,46.0,1,1-2 Year,No,31173.0,124.0,151,0
240666,Female,45,1,46.0,0,1-2 Year,Yes,25295.0,26.0,179,0
249027,Female,24,1,6.0,0,< 1 Year,Yes,27691.0,152.0,74,0
141103,Female,57,1,28.0,0,1-2 Year,Yes,54859.0,26.0,227,0
242761,Male,25,1,29.0,1,< 1 Year,No,17994.0,152.0,214,0
67148,Female,24,1,18.0,1,< 1 Year,No,26943.0,152.0,69,0
74826,Female,20,1,50.0,0,< 1 Year,Yes,36915.0,160.0,100,0
355810,Male,56,1,40.0,0,1-2 Year,Yes,2630.0,31.0,31,1
258153,Male,41,1,47.0,0,1-2 Year,Yes,32701.0,16.0,29,0
271741,Male,41,1,28.0,0,1-2 Year,Yes,50060.0,26.0,215,0
165809,Female,40,1,28.0,0,1-2 Year,Yes,44653.0,124.0,98,0
1929,Male,22,1,12.0,1,< 1 Year,No,29762.0,152.0,106,0
165132,Male,48,1,28.0,0,> 2 Years,Yes,71033.0,26.0,17,1
262984,Male,29,1,21.0,1,< 1 Year,No,34566.0,152.0,242,0
86719,Female,23,1,47.0,0,< 1 Year,No,2630.0,151.0,154,0
264385,Male,35,1,10.0,0,1-2 Year,Yes,28307.0,26.0,189,0
231799,Female,24,1,30.0,1,< 1 Year,No,31645.0,152.0,147,0
198329,Female,23,1,41.0,1,< 1 Year,No,41109.0,152.0,26,0
125147,Male,24,1,15.0,0,< 1 Year,No,25856.0,152.0,256,0
100716,Female,26,1,41.0,1,< 1 Year,No,40360.0,152.0,128,0
199437,Male,44,1,28.0,0,1-2 Year,No,41095.0,26.0,211,0
225706,Female,24,1,41.0,1,< 1 Year,No,53366.0,152.0,11,0
327919,Female,22,1,29.0,1,< 1 Year,No,25390.0,152.0,226,0
269035,Female,67,1,28.0,0,> 2 Years,Yes,39199.0,26.0,91,0
333383,Female,44,1,28.0,0,1-2 Year,Yes,56520.0,26.0,47,0
325659,Male,28,1,28.0,0,1-2 Year,Yes,48805.0,157.0,235,0
45447,Female,39,1,28.0,1,1-2 Year,No,54542.0,26.0,151,0
168036,Male,47,1,38.0,0,1-2 Year,Yes,33305.0,26.0,15,0
253043,Female,51,1,28.0,0,1-2 Year,Yes,29728.0,29.0,51,1
301859,Female,24,1,5.0,0,< 1 Year,Yes,29916.0,160.0,39,0
307232,Male,34,1,28.0,1,1-2 Year,No,27758.0,124.0,53,0
170947,Female,30,1,28.0,1,< 1 Year,No,28433.0,152.0,128,0
94962,Male,33,1,8.0,1,1-2 Year,No,31944.0,26.0,150,0
112532,Female,24,1,8.0,1,< 1 Year,No,44645.0,152.0,298,0
232247,Female,24,1,33.0,1,< 1 Year,No,37307.0,152.0,87,0
120640,Male,51,1,28.0,0,1-2 Year,Yes,49083.0,26.0,241,0
302471,Male,44,1,28.0,0,1-2 Year,Yes,44835.0,124.0,205,0
50567,Male,50,1,35.0,0,1-2 Year,Yes,28932.0,26.0,224,0
169729,Male,39,1,28.0,0,1-2 Year,Yes,35109.0,124.0,253,1
260151,Female,28,1,8.0,0,< 1 Year,No,35666.0,152.0,205,0
135174,Male,26,1,28.0,1,< 1 Year,No,27780.0,152.0,161,0
221385,Female,21,1,3.0,1,< 1 Year,No,20126.0,152.0,275,0
378468,Female,23,1,6.0,1,< 1 Year,No,30924.0,152.0,172,0
4444,Male,36,1,28.0,0,1-2 Year,No,2630.0,26.0,40,0
233748,Male,32,1,43.0,1,< 1 Year,No,2630.0,152.0,50,0
325259,Male,25,1,32.0,1,< 1 Year,No,43155.0,152.0,236,0
120365,Male,47,1,33.0,1,1-2 Year,No,30302.0,26.0,268,0
193947,Male,37,1,29.0,0,1-2 Year,Yes,26704.0,154.0,197,0
281827,Female,30,1,0.0,0,< 1 Year,No,2630.0,152.0,279,0
121121,Male,26,1,19.0,1,< 1 Year,No,2630.0,152.0,239,0
139842,Male,45,1,28.0,0,1-2 Year,Yes,41015.0,26.0,93,0
199101,Female,26,1,46.0,1,< 1 Year,No,31081.0,152.0,225,0
284639,Female,45,1,28.0,0,> 2 Years,Yes,44620.0,24.0,216,0
308041,Male,26,1,8.0,1,< 1 Year,No,30291.0,152.0,205,0
47491,Female,71,1,28.0,0,1-2 Year,Yes,43918.0,156.0,110,1
269275,Female,64,1,41.0,0,1-2 Year,Yes,24621.0,124.0,44,1
104516,Male,50,1,28.0,0,1-2 Year,Yes,54065.0,26.0,85,0
272517,Female,22,1,47.0,1,< 1 Year,No,40038.0,160.0,42,0
119549,Female,37,1,28.0,1,1-2 Year,No,37082.0,124.0,286,0
199933,Female,21,1,37.0,1,< 1 Year,No,36060.0,152.0,167,0
190125,Male,26,1,28.0,1,< 1 Year,No,45322.0,152.0,128,0
227174,Female,21,1,10.0,0,< 1 Year,Yes,29011.0,160.0,77,0
2700,Male,31,1,12.0,0,< 1 Year,Yes,2630.0,156.0,95,0
193390,Female,64,1,39.0,1,1-2 Year,No,29927.0,26.0,231,0
74982,Female,49,1,8.0,0,1-2 Year,Yes,34177.0,124.0,269,0
110099,Female,48,1,7.0,1,1-2 Year,No,48062.0,91.0,161,0
255215,Female,33,1,46.0,0,1-2 Year,Yes,2630.0,11.0,268,0
143329,Male,42,1,14.0,0,1-2 Year,Yes,24861.0,124.0,207,0
362078,Male,42,1,28.0,1,1-2 Year,No,31838.0,124.0,139,0
181323,Female,25,1,41.0,1,< 1 Year,No,56077.0,152.0,69,0
42392,Male,56,1,33.0,0,> 2 Years,Yes,43117.0,138.0,272,1
193043,Female,24,1,28.0,0,1-2 Year,Yes,47055.0,124.0,269,1
300645,Male,23,1,18.0,1,< 1 Year,No,39924.0,152.0,165,0
94546,Male,25,1,11.0,1,< 1 Year,No,30234.0,152.0,157,0
50419,Female,23,1,47.0,1,< 1 Year,No,29586.0,152.0,151,0
9098,Male,43,1,7.0,0,1-2 Year,Yes,2630.0,154.0,103,0
191021,Female,21,1,37.0,0,< 1 Year,Yes,38466.0,160.0,19,0
299843,Female,24,1,28.0,1,< 1 Year,No,82877.0,152.0,74,0
336162,Female,27,1,48.0,0,< 1 Year,Yes,2630.0,152.0,164,0
218871,Female,26,1,27.0,1,< 1 Year,No,30131.0,152.0,245,0
29274,Female,23,1,36.0,0,< 1 Year,Yes,2630.0,152.0,74,0
106297,Male,28,1,33.0,0,< 1 Year,Yes,31951.0,26.0,129,0
168517,Female,26,1,29.0,1,< 1 Year,No,32435.0,152.0,271,0
84945,Female,24,1,8.0,1,< 1 Year,No,43289.0,152.0,168,0
33105,Female,24,1,21.0,0,< 1 Year,Yes,35201.0,152.0,252,0
145250,Male,37,1,37.0,1,1-2 Year,No,36281.0,124.0,269,0
134885,Male,55,1,8.0,1,1-2 Year,No,46355.0,26.0,140,0
184843,Female,26,1,8.0,1,< 1 Year,No,68189.0,152.0,172,0
17775,Male,67,1,18.0,1,1-2 Year,No,27072.0,124.0,151,0
235649,Male,52,1,28.0,0,1-2 Year,Yes,30673.0,26.0,52,0
64432,Female,45,1,0.0,0,1-2 Year,Yes,2630.0,122.0,250,0
126490,Male,24,1,8.0,0,< 1 Year,Yes,36912.0,152.0,197,0
365904,Male,59,1,28.0,1,1-2 Year,No,36612.0,26.0,214,0
260955,Male,46,1,41.0,1,1-2 Year,Yes,25871.0,26.0,274,0
358235,Male,68,1,28.0,0,1-2 Year,Yes,42314.0,26.0,105,0
206273,Female,37,1,35.0,1,1-2 Year,No,33312.0,152.0,88,0
95220,Male,77,1,8.0,0,> 2 Years,Yes,34901.0,26.0,177,0
127705,Male,53,1,47.0,0,> 2 Years,Yes,33693.0,124.0,213,0
282002,Female,68,1,28.0,0,1-2 Year,Yes,37557.0,124.0,200,0
16502,Male,39,1,29.0,1,1-2 Year,No,41287.0,124.0,165,0
113840,Male,31,1,50.0,1,< 1 Year,No,29236.0,152.0,12,0
151045,Female,22,1,8.0,1,< 1 Year,No,42426.0,152.0,61,0
13325,Male,58,1,15.0,1,1-2 Year,No,32086.0,26.0,161,0
323708,Male,42,1,48.0,1,1-2 Year,No,2630.0,103.0,129,0
11606,Female,21,1,46.0,1,< 1 Year,No,23401.0,152.0,290,0
247266,Female,25,1,34.0,1,< 1 Year,No,31631.0,152.0,112,0
94275,Male,45,1,2.0,0,1-2 Year,No,23826.0,124.0,269,0
260500,Female,72,1,28.0,0,1-2 Year,Yes,75063.0,26.0,203,1
74182,Male,42,1,28.0,1,1-2 Year,No,25145.0,125.0,116,0
338008,Female,45,1,28.0,0,1-2 Year,Yes,40842.0,26.0,42,0
185339,Male,27,1,44.0,1,< 1 Year,No,46538.0,152.0,217,0
51780,Female,34,1,3.0,1,1-2 Year,No,33438.0,22.0,146,0
115552,Male,24,1,10.0,0,< 1 Year,Yes,24914.0,152.0,232,0
372233,Male,76,1,7.0,1,1-2 Year,No,24462.0,26.0,148,0
130994,Female,22,1,12.0,0,< 1 Year,Yes,41905.0,152.0,66,0
237342,Female,36,1,28.0,0,1-2 Year,Yes,46011.0,124.0,10,0
332674,Female,60,1,46.0,0,1-2 Year,Yes,21263.0,26.0,290,0
21128,Female,54,1,1.0,1,1-2 Year,No,2630.0,26.0,63,0
373603,Male,24,1,50.0,1,< 1 Year,No,33626.0,152.0,106,0
104180,Female,29,1,33.0,1,< 1 Year,No,40410.0,152.0,140,0
325143,Male,41,1,46.0,0,1-2 Year,Yes,25909.0,124.0,299,0
302059,Female,32,1,18.0,1,< 1 Year,No,31677.0,152.0,60,0
335431,Male,45,1,28.0,0,1-2 Year,Yes,49681.0,124.0,251,1
122058,Male,24,1,8.0,0,< 1 Year,Yes,27494.0,152.0,265,0
83169,Female,41,1,6.0,0,1-2 Year,Yes,22997.0,155.0,139,0
229227,Female,60,1,3.0,0,1-2 Year,Yes,36492.0,26.0,155,1
302381,Female,21,1,46.0,1,< 1 Year,No,32521.0,152.0,44,0
281579,Male,26,1,16.0,1,< 1 Year,No,26190.0,152.0,187,0
177658,Male,69,1,28.0,0,1-2 Year,Yes,31120.0,26.0,197,0
314949,Male,32,1,28.0,0,1-2 Year,Yes,66558.0,124.0,119,1
136709,Female,66,1,24.0,1,1-2 Year,No,30175.0,26.0,198,0
163458,Male,71,1,28.0,1,1-2 Year,No,53279.0,24.0,30,0
263859,Female,33,1,37.0,0,< 1 Year,Yes,2630.0,124.0,38,0
92249,Female,37,1,50.0,0,1-2 Year,Yes,22959.0,154.0,112,1
197323,Female,25,1,28.0,1,< 1 Year,No,35931.0,152.0,179,0
86187,Female,25,1,13.0,1,< 1 Year,No,28204.0,152.0,261,0
92657,Male,37,1,28.0,1,1-2 Year,No,54295.0,26.0,75,0
108715,Female,38,1,50.0,0,< 1 Year,No,2630.0,1.0,190,0
157142,Male,24,1,45.0,0,< 1 Year,Yes,30406.0,152.0,205,0
220606,Female,43,1,28.0,0,1-2 Year,Yes,33740.0,26.0,14,1
10129,Male,25,1,28.0,0,1-2 Year,Yes,2630.0,157.0,99,0
186244,Male,56,1,28.0,1,1-2 Year,No,45187.0,12.0,211,0
252325,Female,34,1,11.0,0,1-2 Year,Yes,2630.0,26.0,199,1
4450,Male,40,1,20.0,0,1-2 Year,Yes,2630.0,124.0,217,0
291487,Female,56,1,28.0,0,1-2 Year,Yes,37193.0,26.0,256,0
284380,Female,32,1,35.0,1,< 1 Year,No,29004.0,152.0,151,0
4330,Male,54,1,7.0,0,1-2 Year,Yes,31555.0,26.0,285,0
323896,Male,33,1,11.0,1,< 1 Year,Yes,43942.0,26.0,261,0
28467,Female,28,1,6.0,1,< 1 Year,No,2630.0,152.0,282,0
257340,Female,21,1,22.0,0,< 1 Year,No,31497.0,152.0,88,0
299057,Female,23,1,28.0,1,< 1 Year,No,43848.0,152.0,259,0
327991,Male,31,1,28.0,1,< 1 Year,No,32386.0,152.0,55,0
269773,Female,41,1,28.0,0,1-2 Year,Yes,40989.0,124.0,288,1
133869,Male,25,1,46.0,1,< 1 Year,No,22660.0,152.0,194,0
65273,Male,26,1,10.0,1,< 1 Year,No,32366.0,152.0,123,0
321229,Female,74,1,41.0,0,> 2 Years,Yes,36642.0,26.0,72,0
180995,Male,52,1,31.0,0,1-2 Year,Yes,2630.0,120.0,191,1
62649,Female,29,1,8.0,1,< 1 Year,No,37634.0,160.0,209,0
180499,Female,48,1,41.0,1,1-2 Year,No,30621.0,122.0,108,0
341453,Female,25,1,46.0,1,< 1 Year,No,22455.0,160.0,274,0
333106,Male,30,1,28.0,1,< 1 Year,No,31485.0,152.0,86,0
234816,Male,53,1,3.0,0,1-2 Year,Yes,57062.0,26.0,128,0
4209,Female,37,1,41.0,0,1-2 Year,Yes,2630.0,156.0,50,0
147948,Female,61,1,41.0,0,1-2 Year,Yes,52483.0,26.0,195,0
331822,Female,27,1,21.0,1,< 1 Year,No,22014.0,152.0,242,0
5043,Female,31,1,21.0,1,< 1 Year,No,30873.0,152.0,178,0
39634,Male,47,1,18.0,1,1-2 Year,No,23869.0,30.0,288,0
131033,Male,24,1,11.0,1,< 1 Year,No,53929.0,152.0,290,0
135527,Male,26,1,11.0,0,< 1 Year,Yes,45602.0,152.0,18,0
213904,Male,33,1,30.0,0,< 1 Year,Yes,2630.0,152.0,181,1
226158,Male,72,1,8.0,1,1-2 Year,No,41327.0,26.0,48,0
6823,Male,67,1,28.0,1,1-2 Year,No,60687.0,26.0,189,0
334770,Female,29,1,16.0,1,< 1 Year,No,19573.0,152.0,155,0
187531,Female,30,1,14.0,1,< 1 Year,No,2630.0,152.0,233,0
177611,Female,26,1,46.0,0,1-2 Year,Yes,41150.0,26.0,226,0
238067,Male,52,1,28.0,0,1-2 Year,No,69240.0,26.0,75,0
119919,Male,29,1,31.0,1,< 1 Year,No,2630.0,152.0,182,0
353801,Female,22,1,29.0,1,< 1 Year,No,32839.0,152.0,220,0
110661,Female,24,1,3.0,0,< 1 Year,No,20311.0,152.0,165,0
258892,Male,41,1,28.0,0,1-2 Year,Yes,28884.0,26.0,206,0
232805,Female,43,1,46.0,0,1-2 Year,Yes,16608.0,26.0,298,1
270838,Male,22,1,14.0,1,< 1 Year,No,30848.0,152.0,79,0
3128,Male,44,1,28.0,1,1-2 Year,No,52747.0,124.0,87,0
130545,Male,30,1,28.0,0,< 1 Year,Yes,24407.0,152.0,75,0
163472,Male,41,1,28.0,0,1-2 Year,Yes,27482.0,26.0,57,1
1932,Female,62,1,28.0,0,> 2 Years,Yes,60325.0,26.0,165,0
220717,Male,49,1,47.0,0,1-2 Year,No,33300.0,16.0,108,0
359027,Female,74,1,28.0,0,> 2 Years,Yes,39960.0,13.0,92,0
4736,Male,57,1,26.0,0,1-2 Year,Yes,31264.0,22.0,238,0
276452,Female,45,1,28.0,1,1-2 Year,No,29482.0,26.0,53,0
184153,Male,45,1,28.0,1,1-2 Year,No,28693.0,29.0,222,0
253439,Male,26,1,50.0,1,< 1 Year,No,29444.0,152.0,139,0
195139,Male,26,1,41.0,1,< 1 Year,No,49852.0,152.0,225,0
248386,Male,42,1,28.0,0,1-2 Year,Yes,48320.0,122.0,69,0
301257,Male,26,1,25.0,1,< 1 Year,No,2630.0,152.0,273,0
129169,Male,49,1,8.0,1,1-2 Year,No,39820.0,124.0,244,0
294993,Male,64,1,8.0,1,1-2 Year,No,46583.0,124.0,198,0
44453,Female,28,1,33.0,1,< 1 Year,No,35561.0,152.0,200,0
89837,Male,63,1,19.0,1,1-2 Year,No,35866.0,26.0,27,0
239154,Female,25,1,10.0,1,< 1 Year,No,28125.0,152.0,11,0
147216,Female,36,1,28.0,1,1-2 Year,No,46624.0,55.0,38,0
338047,Female,50,1,47.0,1,1-2 Year,No,41485.0,26.0,34,0
126562,Female,27,1,26.0,1,< 1 Year,No,38481.0,152.0,170,0
379930,Female,23,1,30.0,1,< 1 Year,No,18814.0,152.0,174,0
120507,Female,28,1,13.0,1,< 1 Year,No,22533.0,152.0,85,0
